FISCAL_YEAR,SYSTEM_CODE,LOCATION_CODE,LOCATION_NAME,BEDS_NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,New Georeferenced Column
2019,320900011250,X250,Eximius College Preparatory Academy: A College Boa,320900011250,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,X002,1363 FULTON AVENUE,NY,1011149,243099,40.833884,-73.902794,203,16,14701,2029250056,BX01,Claremont-Bathgate,Jonathan Daly,Principal,718-992-7154,718-590-1081,9,HS09,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",POINT (40.833884 -73.902794)
2019,310300010166,M166,P.S. 166 The Richard Rodgers School of The Arts an,310300010166,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1898-07-01 00:00:00.000,Open,M166,132 WEST  89 STREET,NY,991849,226705,40.788925,-73.972557,107,6,17300,1012190047,MN12,Upper West Side,Debra Mastriano,Principal,212-678-2829,212-579-4542,3,M803,COMMUNITY SCHOOL DISTRICT 03,"ALTSCHUL, ILENE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 5- Manhattan,,,,,POINT (40.788925 -73.972557)
2019,307500011811,M811,P.S. M811 - Mickey Mantle School,307500011811,DOE,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08,09,SE",1996-06-05T00:00:00.000,Open,M841,466 WEST END AVENUE,NY,990005,225759,40.78633,-73.979217,107,6,17100,1012300001,MN12,Upper West Side,JOHN MCCORMICK,Principal,212-579-3788,212-579-3879,3,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 751,,,,,POINT (40.78633 -73.979217)
2019,320900010058,X058,P.S. 058,320900010058,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",1890-07-01 00:00:00.000,Open,X058,459 EAST 176 STREET,NY,1012242,247654,40.846383,-73.898826,206,15,39500,2029090032,BX01,Claremont-Bathgate,VELMA GUNN,Principal,718-583-6866,718-583-6895,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,,,,,POINT (40.846383 -73.898826)
2019,321000010009,X009,P.S. 9 Ryer Avenue Elementary School,321000010009,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1938-07-01T00:00:00.000,Open,X009,230 EAST 183 STREET,NY,1012239,251318,40.85644,-73.898821,205,15,38301,2031500010,BX40,Fordham South,JACQUELINE BAILEY,Principal,718-584-3291,718-584-7579,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,,,,,POINT (40.85644 -73.898821)
2019,320700860920,X393,University Prep Charter High School,320700860920,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",2008-07-01T00:00:00.000,Open,X162,600 SAINT ANN'S AVENUE,NY,1008598,236164,40.814857,-73.912038,201,17,7300,2026160001,BX34,Melrose South-Mott Haven North,Andrea d'Amato,PRINCIPAL,718-585-0560,718-585-0563,7,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.814857 -73.912038)
2019,320800011530,X530,Longwood Preparatory Academy,320800011530,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1997-04-29T00:00:00.000,Open,X039,965 LONGWOOD AVENUE,NY,1012517,237219,40.817741,-73.897876,202,17,8700,2027100001,BX33,Longwood,Asya Johnson,Principal,718-860-1242,718-860-1934,8,HS02,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",POINT (40.817741 -73.897876)
2019,310200011520,M520,Murry Bergtraum High School for Business Careers,310200011520,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1975-07-01T00:00:00.000,Open,M520,411 PEARL STREET,NY,983793,198427,40.711441,-74.000851,101,1,2900,1001130100,MN27,Chinatown,NAIMA COOK,Principal,212-964-9610,212-732-6622,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",POINT (40.711441 -74.000851)
2019,310200010255,M255,M.S. 255 Salk School of Science,310200010255,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2000-06-21T00:00:00.000,Open,M040,320 EAST 20TH STREET,NY,989367,207177,40.735328,-73.981536,106,2,6400,1009250012,MN21,Gramercy,Rhonda Perry,Principal,212-614-8785,212-614-0095,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,POINT (40.735328 -73.981536)
2019,310300011859,M859,Special Music School,310300011859,DOE,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",2001-07-01T00:00:00.000,Open,M932,129 WEST  67 STREET,NY,988965,221724,40.775256,-73.982976,107,6,15300,1011390008,MN14,Lincoln Square,KATHERINE BANUCCI-SMITH,Principal,212-501-3318,212-501-3339,3,M803,COMMUNITY SCHOOL DISTRICT 03,"ALTSCHUL, ILENE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 5- Manhattan,,,,,POINT (40.775256000000006 -73.982976)
2019,320900010063,X063,P.S. 063 Author's Academy,320900010063,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,X063,1260 FRANKLIN AVENUE,NY,1011409,242023,40.83093,-73.901859,203,16,14900,2026150014,BX35,Morrisania-Melrose,REINALDO DIAZ LENS,Principal,718-589-3058,718-589-4917,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,,,,,POINT (40.83093 -73.901859)
2019,300000010609,M601,Region 9,300000010609,DOE,General Academic,Region-Division,,,2003-05-01T00:00:00.000,Open,M882,333 7 AVENUE,NY,986236,211574,40.747398,-73.992832,105,3,9500,1008040001,MN17,Midtown-Midtown South,,,212-356-7500,,2,,ABSENCE TEACHER RESERVE,,,,,,,,,POINT (40.747398 -73.992832)
2019,310100010020,M020,P.S. 020 Anna Silver,310100010020,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1963-07-01T00:00:00.000,Open,M020,166 ESSEX STREET,NY,988044,202068,40.721305,-73.986312,103,1,3001,1003550001,MN27,Chinatown,SARAH PINTO VIAGRAN,Principal,212-254-9577,212-254-3526,1,M801,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.721305 -73.986312)
2019,310200011376,M376,NYC iSchool,310200011376,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2008-07-01T00:00:00.000,Open,M615,131 AVENUE OF THE AMERICAS,NY,982848,203279,40.72463,-74.005058,102,3,3700,1004910016,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Isora Bailey,Principal,917-237-7300,212-219-0743,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",POINT (40.72463 -74.005058)
2019,320800010146,X146,P.S. 146 Edward Collins,320800010146,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1958-07-01T00:00:00.000,Open,X146,968 CAULDWELL AVENUE,NY,1010339,239758,40.824717,-73.905734,203,16,18500,2026320027,BX35,Morrisania-Melrose,Ronald Laurent,Principal,718-378-9664,718-328-5858,8,X808,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,,,,,POINT (40.824717 -73.905734)
2019,300000010014,XLDA,Leadership Academy,300000010014,DOE,Not Applicable,Ungraded,,,1999-07-01T00:00:00.000,Open,M860,52 CHAMBERS STREET,NY,982563,199047,40.713014,-74.006085,101,1,3100,1001220001,MN24,SoHo-TriBeCa-Civic Center-Little Italy,,,,,2,,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",,,,,,,,POINT (40.713014 -74.006085)
2019,320700860994,X465,Boys Preparatory Charter School of New York,320700860994,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2014-07-01T00:00:00.000,Open,XBCA,192 EAST 151ST STREET,NY,1004345,238142,40.820298,-73.927397,204,8,63,2023480005,BX63,West Concourse,Dr. Khalek Kirkland,Principal,718-860-8774,718-860-8777,7,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.820298 -73.927397)
2019,320900011227,X227,Bronx Collegiate Academy,320900011227,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775,245072,40.839307,-73.911366,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,D White,Principal,718-410-4077,718-340-3659,9,HS09,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",POINT (40.839307 -73.911366)
2019,310600010128,M128,P.S. 128 Audubon,310600010128,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1961-07-01T00:00:00.000,Open,M128,560 WEST 169 STREET,NY,1001211,245694,40.841032,-73.938701,112,10,25100,1021250001,MN36,Washington Heights South,CARY PANTALEON,Principal,212-927-0607,212-781-8002,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 7- Manhattan,,,,,POINT (40.841032 -73.938701)
2019,310500860858,M726,KIPP STAR College Prep Charter School,310500860858,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08,09,10,11,12",2003-07-01T00:00:00.000,Open,M125,433 WEST 123 STREET,NY,996507,234674,40.810793,-73.955722,109,7,20901,1019640012,MN09,Morningside Heights,Brandi Vardiman/Carlos Capellan,PRINCIPAL,212-991-2650,212-666-4723,5,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.810793 -73.955722)
2019,310300011291,M291,West End Secondary School,310300011291,DOE,General Academic,Secondary School,"06,07,08,09,SE","06,07,08,09,10,11,12",2015-07-01T00:00:00.000,Open,M837,227-243 WEST 61ST STREET,NY,987480,220759,40.772608,-73.988338,107,6,15100,1011540108,MN14,Lincoln Square,JESSICA JENKINS,Principal,212-245-1506,212-245-1291,3,M803,COMMUNITY SCHOOL DISTRICT 03,"ALTSCHUL, ILENE",Affinity Group,,School Support Team 5- Affinity Group,,,,,POINT (40.772608 -73.988338)
2019,310600011211,M211,Inwood Early College for Health and Information Te,310600011211,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2014-07-01T00:00:00.000,Open,M052,650 ACADEMY STREET,NY,1004866,254632,40.865556,-73.925464,112,10,29100,1022330020,MN01,Marble Hill-Inwood,Samona Tait,Principal,212-567-1394,212-567-1825,6,HS03,,,Affinity Group,,School Support Team 1- Affinity Group,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",POINT (40.865556 -73.925464)
2019,310200010059,M059,P.S. 059 Beekman Hill International,310200010059,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1960-07-01T00:00:00.000,Open,M488,231-249 EAST 56 STREET,NY,993533,215912,40.759248,-73.967204,106,4,10800,1013300013,MN19,Turtle Bay-East Midtown,ADELE SCHROETER,Principal,212-888-7870,212-888-7872,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,POINT (40.759248 -73.967204)
2019,321000010228,X228,Jonas Bronck Academy,321000010228,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2000-07-01T00:00:00.000,Open,X283,400 EAST FORDHAM ROAD,NY,1014245,252977,40.860987,-73.891562,206,15,38302,2030337501,BX40,Fordham South,Brenda Gonzalez,Principal,718-365-2502,718-365-3892,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,,,,,POINT (40.860987 -73.891562)
2019,320700861028,X233,Family Life Academy Charter School II,320700861028,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2012-07-01T00:00:00.000,Open,XAGV,296 EAST 140 STREET,NY,1004896,234960,40.811562,-73.925416,201,8,3900,2023140054,BX39,Mott Haven-Port Morris,Kathy Ortiz,PRINCIPAL,718-410-8100,,7,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.811562 -73.925416)
2019,310200010033,M033,P.S. 033 Chelsea Prep,310200010033,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1951-07-01T00:00:00.000,Open,M033,281 9 AVENUE,NY,984184,212163,40.749014,-74.000238,104,3,9700,1007240023,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Chingchien Wang,Principal,212-244-6426,212-629-6893,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.749014 -74.000238)
2019,310200011139,M139,Stephen T. Mather Building Arts & Craftsmanship Hi,310200011139,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,M625,439 WEST 49TH STREET,NY,986932,217497,40.763655,-73.990318,104,3,12700,1010590015,MN15,Clinton,Larry Gabbard,Principal,212-399-3520,212-245-4669,2,HS03,,,Affinity Group,,School Support Team 1- Affinity Group,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",POINT (40.763655 -73.990318)
2019,310200011316,M316,"Urban Assembly School of Business for Young Women,",310200011316,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,M282,26 BROADWAY,NY,980671,196282,40.705688,-74.013303,101,1,900,1000220013,MN25,Battery Park City-Lower Manhattan,PATRICIA MINAYA,Principal,212-668-0169,212-668-0635,2,HS03,,,Affinity Group,,School Support Team 4- Affinity Group,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",POINT (40.705688 -74.013303)
2019,320800861074,X464,Success Academy Charter School - Bronx 4 - New Yor,320800861074,Charter,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2014-07-01T00:00:00.000,Open,X131,885 BOLTON AVENUE,NY,1022998,239122,40.822925,-73.859998,209,18,4200,2036440001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Shea Reeder,Principal,646-558-0043,646-219-2838,8,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.822925 -73.859998)
2019,310100011515,M515,Lower East Side Preparatory High School,310100011515,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",1996-06-05T00:00:00.000,Open,M025,145 STANTON STREET,NY,988120,201607,40.72004,-73.986038,103,1,3001,1003540080,MN27,Chinatown,Rene Anaya,Principal,212-505-6366,212-260-0813,1,HS10,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",POINT (40.72004 -73.986038)
2019,310300860963,M483,New York French American Charter School,310300860963,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05,06","0K,01,02,03,04,05,06,07,08,09,10,11,12",2010-06-01T00:00:00.000,Open,MAVC,311 WEST 120TH STREET,NY,996921,233488,40.807537,-73.954228,110,9,25700,1019470023,MN11,Central Harlem South,Marc Maurice,PRINCIPAL,212-666-4134,212-666-4138,3,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.807537 -73.954228)
2019,307500012010,X010,P.S. X010,307500012010,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,0K,01,02,SE",1995-12-12T00:00:00.000,Open,X101,2750 LAFAYETTE AVENUE,NY,1031516,240651,40.82708,-73.829211,210,13,15200,2055470001,BX52,Schuylerville-Throgs Neck-Edgewater Park,Christophe Reda,Principal,718-828-4022,718-823-1573,8,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 751,,,,,POINT (40.82708 -73.829211)
2019,320900010568,X568,Young Women's Leadership School of the Bronx,320900010568,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2012-07-01T00:00:00.000,Open,X117,1865 MORRIS AVENUE,NY,1009420,248441,40.848552,-73.909022,205,14,23301,2028270001,BX41,Mount Hope,Lemarie Laureano,Principal,718-731-2590,718-731-2595,9,HS07,,,Affinity Group,,School Support Team 2- Affinity Group,,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",POINT (40.848552 -73.909022)
2019,310200010527,M527,P.S. 527 - East Side School for Social Action,310200010527,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,M816,323 EAST 91 STREET,NY,998691,223694,40.780652,-73.947856,108,5,15400,1015540015,MN32,Yorkville,Daniel Mccormick,Principal,212-828-2710,212-828-2712,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,POINT (40.780652 -73.947856)
2019,310200011407,M407,Institute for Collaborative Education,310200011407,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",1996-06-05T00:00:00.000,Open,M475,345 EAST  15TH STREET,NY,989075,206207,40.732665,-73.98259,106,2,4800,1009220008,MN21,Gramercy,Peter Karp,Principal,212-475-7972,212-475-0459,2,HS12,,,Affinity Group,,School Support Team 5- Affinity Group,,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",POINT (40.732665 -73.98259)
2019,321000010344,X344,Ampark Neighborhood,321000010344,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2006-07-01T00:00:00.000,Open,X095,3961 HILLMAN AVENUE,NY,1014207,261015,40.883049,-73.891664,208,11,28100,2032520182,BX28,Van Cortlandt Village,KELLY LENNON,I.A. Principal,718-548-3451,718-581-2411,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 3- Bronx,,,,,POINT (40.883049 -73.891664)
2019,320900010449,X449,Grant Avenue Elementary School,320900010449,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2009-07-01T00:00:00.000,Open,X166,250 EAST 164 STREET,NY,1007025,240954,40.828009,-73.917705,204,16,18302,2024460043,BX14,East Concourse-Concourse Village,KRISTIN ERAT,Principal,718-681-6288,718-681-6687,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,,,,,POINT (40.828009 -73.917705)
2019,310200010343,M343,The Peck Slip School,310200010343,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,M343,1 PECK SLIP,NY,983721,197443,40.708774,-74.002407,101,1,1501,1001060009,MN25,Battery Park City-Lower Manhattan,Margaret Siena,Principal,212-312-6260,212-312-6265,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,POINT (40.708774 -74.002407)
2019,320800010000,X808,District 8 Superintendent Office,320800010000,DOE,General Academic,Community School District,,,1999-07-01T00:00:00.000,Open,X182,601 STICKBALL BOULEVARD,NY,1023837,237666,40.818925,-73.856976,209,18,1600,2035640001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,"TOBIA, ERIKA",CSD Superintendent,718-828-6653,,8,,THE CHANCELLOR'S DISTRICT 85,,,,,,,,,POINT (40.818925 -73.856976)
2019,310100010019,M019,P.S. 019 Asher Levy,310100010019,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1956-07-01T00:00:00.000,Open,M019,185 1 AVENUE,NY,988547,205239,40.730009,-73.984496,103,2,4000,1004530034,MN22,East Village,JACQUELINE FLANAGAN,Principal,212-533-5340,212-673-1477,1,M801,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.730009 -73.984496)
2019,320800010302,X302,M.S. 302 Luisa Dessus Cruz,320800010302,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2001-07-01T00:00:00.000,Open,X052,681 KELLY STREET,NY,1011487,236612,40.816078,-73.901599,202,17,8300,2026860020,BX33,Longwood,Liza Ortiz,Principal,718-901-3520,718-901-3529,8,X808,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,,,,,POINT (40.816078 -73.901599)
2019,320900010126,X126,P.S. 126 Dr Marjorie H Dunbar,320900010126,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",1971-07-01T00:00:00.000,Open,X126,175 WEST 166 STREET,NY,1004118,243814,40.835866,-73.9282,204,16,19900,2025260083,BX26,Highbridge,PRINCESS KENT,I.A. Principal,718-681-6120,718-681-6131,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,,,,,POINT (40.835866 -73.9282)
2019,310200011534,M534,Harvest Collegiate High School,310200011534,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,M883,34 WEST  14 STREET,NY,985433,207573,40.736416,-73.995731,102,3,6300,1005770019,MN23,West Village,Catherine Burch,Principal,212-242-3384,212-242-4173,2,HS12,,,Affinity Group,,School Support Team 5- Affinity Group,,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",POINT (40.736416 -73.995731)
2019,310100861055,M202,Great Oaks Charter School,310100861055,Charter,General Academic,Secondary School,"06,07,08","06,07,08,09,10,11,12",2013-07-01T00:00:00.000,Open,MAUD,38 DELANCEY STREET,NY,986507,201471,40.719676,-73.991859,103,1,1800,0,MN27,Chinatown,Antonio Vance,PRINCIPAL,212-233-5152,212-267-4357,1,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.719676 -73.991859)
2019,320900010042,X042,P.S. 042 Claremont,320900010042,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1906-07-01T00:00:00.000,Open,X042,1537 WASHINGTON AVENUE,NY,1011023,244830,40.838636,-73.903243,203,16,16900,2029030023,BX01,Claremont-Bathgate,Lucia Orduz-Castillo,Principal,718-583-7366,718-583-7345,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,,,,,POINT (40.838636 -73.903243)
2019,320900010022,X022,J.H.S. 022 Jordan L. Mott,320900010022,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",1949-07-01T00:00:00.000,Open,X022,270 EAST 167 STREET,NY,1007952,242417,40.832022,-73.91435,204,16,17500,2024380050,BX14,East Concourse-Concourse Village,Edgar Lin,Principal,718-681-6850,718-681-6895,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,,,,,POINT (40.832022 -73.91435)
